GENDER,CAR,REALITY,NO_OF_CHILD,INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_TYPE,HOUSE_TYPE,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET
1,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,18,43,1,0
1,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,38,43,1,0
1,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,27,43,1,0
1,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,23,43,1,0
1,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,41,43,1,0
1,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,34,43,1,0
1,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,31,43,1,0
1,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,31,43,1,0
1,1,0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,7,30,0,0
1,1,0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,48,30,0,0
1,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,44,36,16,0
1,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,34,36,16,0
1,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,12,36,16,0
1,0,1,0,171000.0,Other,Higher education,Married,House / apartment,0,0,1,2.0,39,51,11,0
1,0,1,0,171000.0,Other,Higher education,Married,House / apartment,0,0,1,2.0,60,51,11,0
1,0,1,0,171000.0,Other,Higher education,Married,House / apartment,0,0,1,2.0,49,51,11,0
1,0,1,0,171000.0,Other,Higher education,Married,House / apartment,0,0,1,2.0,39,51,11,0
1,0,1,0,171000.0,Other,Higher education,Married,House / apartment,0,0,1,2.0,33,51,11,0
1,0,1,0,171000.0,Other,Higher education,Married,House / apartment,0,0,1,2.0,35,51,11,0
1,0,1,0,171000.0,Other,Higher education,Married,House / apartment,0,0,1,2.0,26,51,11,0
1,0,1,0,171000.0,Other,Higher education,Married,House / apartment,0,0,1,2.0,29,51,11,0
1,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,3.0,24,35,2,0
1,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,3.0,9,35,2,0
1,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,3.0,13,35,2,0
0,1,1,0,675000.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,31,33,6,0
0,1,1,0,675000.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,40,33,6,0
0,1,1,0,675000.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,42,33,6,0
0,1,1,0,675000.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,55,33,6,0
1,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,4.0,14,38,13,0
1,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,4.0,10,38,13,0
1,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,4.0,20,38,13,0
1,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,4.0,22,38,13,0
1,0,0,1,90000.0,Working,Secondary / secondary special,Separated,Rented apartment,0,0,1,2.0,12,39,1,0
1,1,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,53,47,7,0
1,1,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,11,47,7,0
1,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,4,38,12,0
1,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,6,38,12,0
1,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,1,38,12,0
1,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,11,38,12,0
1,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,13,38,12,0
1,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,24,38,12,0
0,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,40,28,5,0
0,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,20,28,5,0
0,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,29,28,5,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,39,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,27,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,21,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,18,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,34,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,4,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,32,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,11,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,59,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,52,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,24,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,24,51,7,0
0,1,1,1,450000.0,Working,Higher education,Married,Office apartment,0,0,0,3.0,45,51,7,0
0,1,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,5,58,4,0
1,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,52,38,8,1
1,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,52,38,8,0
1,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,52,38,8,0
1,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,1,38,8,0
1,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,52,38,8,1
1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,1,1.0,46,50,8,0
1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,1,1.0,15,50,8,0
1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,1,1.0,15,50,8,0
1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,1,1.0,15,50,8,0
1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,1,1.0,21,50,8,0
1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,1,1.0,4,50,8,0
1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,1,1.0,39,50,8,0
1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,1,1.0,46,50,8,0
1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,1,1.0,6,50,8,0
1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,1,1.0,9,50,8,0
0,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,58,43,8,0
0,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,46,43,8,0
0,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,38,43,8,0
0,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,38,43,8,0
0,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,38,43,8,0
1,1,1,0,121500.0,Working,Higher education,Married,House / apartment,0,0,1,2.0,12,28,5,0
1,1,1,0,121500.0,Working,Higher education,Married,House / apartment,0,0,1,2.0,22,28,5,0
1,1,1,0,121500.0,Working,Higher education,Married,House / apartment,0,0,1,2.0,53,28,5,0
1,1,1,0,121500.0,Working,Higher education,Married,House / apartment,0,0,1,2.0,35,28,5,0
1,1,1,0,121500.0,Working,Higher education,Married,House / apartment,0,0,1,2.0,4,28,5,0
1,1,1,0,121500.0,Working,Higher education,Married,House / apartment,0,0,1,2.0,53,28,5,0
1,1,1,0,121500.0,Working,Higher education,Married,House / apartment,0,0,1,2.0,11,28,5,0
1,1,1,0,121500.0,Working,Higher education,Married,House / apartment,0,0,1,2.0,19,28,5,0
1,1,1,0,121500.0,Working,Higher education,Married,House / apartment,0,0,1,2.0,23,28,5,0
1,1,1,0,121500.0,Working,Higher education,Married,House / apartment,0,0,1,2.0,48,28,5,0
0,1,1,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3.0,32,31,4,0
0,1,1,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3.0,49,31,4,0
0,1,1,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3.0,42,31,4,0
0,1,1,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3.0,26,31,4,0
1,0,0,1,72000.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,3.0,43,39,5,0
0,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,14,56,1,0
0,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,8,56,1,0
0,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,39,46,9,0
0,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,7,46,9,0
0,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,8,46,9,0
0,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,12,46,9,0
0,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,13,46,9,0
0,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,28,46,9,0
1,0,1,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,0,0,0,3.0,8,30,3,0
1,0,1,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,0,0,0,3.0,31,30,3,0
1,0,1,2,90000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,6,33,12,0
1,0,1,2,90000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,1,33,12,0
1,0,1,2,90000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,12,33,12,0
1,0,1,2,90000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,18,33,12,0
1,0,1,2,90000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,24,33,12,0
1,0,1,2,90000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,29,33,12,0
1,0,1,2,90000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,33,33,12,0
1,0,1,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,18,51,3,0
1,0,1,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,53,58,3,0
1,0,1,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,36,58,3,0
1,0,1,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,44,58,3,0
1,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,58,34,2,0
1,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,54,34,2,0
1,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,40,34,2,0
1,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,35,34,2,0
1,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,36,34,2,0
1,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,15,34,2,0
1,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,13,34,2,0
1,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,13,34,2,0
1,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,58,34,2,0
0,0,0,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,16,24,1,0
0,0,0,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,29,24,1,0
0,0,0,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,10,24,1,0
0,0,0,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,4,24,1,0
0,0,0,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,28,24,1,0
0,1,0,0,180000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,1.0,40,30,3,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,14,37,11,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,16,37,11,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,41,37,11,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,43,37,11,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,4,37,11,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,6,37,11,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,57,37,11,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,33,37,11,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,21,37,11,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,12,37,11,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,20,37,11,0
0,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,41,37,11,0
0,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,14,47,8,0
0,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,19,47,8,0
0,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,20,47,8,0
0,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,24,47,8,0
0,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,9,47,8,0
0,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,7,47,8,0
0,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,14,47,8,0
1,0,1,2,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,4.0,15,35,2,0
0,1,1,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,3,57,2,0
0,1,1,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,27,57,2,0
0,1,1,0,292500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,33,28,6,0
0,1,1,0,292500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,54,28,6,0
0,1,1,0,292500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,41,28,6,0
0,1,1,0,292500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,14,28,6,0
0,1,1,0,292500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,12,28,6,0
0,1,1,0,292500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,14,28,6,0
0,1,1,0,292500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,19,28,6,0
0,1,1,0,292500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,36,28,6,0
0,1,1,0,292500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,43,28,6,0
0,1,1,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,1.0,18,57,1,0
0,1,1,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,1.0,32,57,1,0
1,1,1,2,292500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,40,38,8,0
1,1,1,2,292500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,40,38,8,0
1,1,1,2,292500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,4,38,8,0
1,1,1,2,292500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,5,38,8,0
1,1,1,2,292500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,10,38,8,0
1,1,1,2,292500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,20,38,8,0
1,1,1,2,292500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,28,38,8,0
0,1,0,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,26,43,14,0
0,1,0,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,29,43,14,0
0,1,0,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,40,43,14,0
0,0,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4.0,6,38,16,0
0,0,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4.0,25,38,16,0
0,0,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4.0,50,38,16,0
0,0,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4.0,3,38,16,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,33,59,3,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,28,59,3,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,8,59,3,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,44,59,3,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,38,59,3,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,41,59,3,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,19,59,3,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,2,59,3,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2.0,3,59,3,0
